,date,year,month,day,time,hour,minute,latitude,longitude,material_at_origin,land_use_at_origin,size,suppressed_by,suppressing_agency,facility_identification,other_companies,voltage_volts_,equipment_involved_with_ignition,type,was_there_an_outage,date_1,time_1,suspected_initiating_event,equipment_facility_failure,contact_from_object,facility_contacted,contributing_factor,unnamed_23,material_at_origin_comments,voltage
330,9/5/2018,2018,9,5,12:17:34 AM,0,17,39.25862,-123.20168,Vegetation,Rural,< 3 meters,Fire Agency,redwood valley fire,102202457,AT&T,12000,Conductor,Overhead,Yes,9/5/2018 0:00,17:34:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
331,9/5/2018,2018,9,5,12:20:02 AM,0,20,39.75452441,-123.2202086,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,102183324,Verizon,12000,Conductor,Overhead,Yes,9/5/2018 0:00,20:02:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
332,9/6/2018,2018,9,6,12:01:19 AM,0,1,37.059807,-121.01695,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,Pole 088/386,None,70000,Conductor,Overhead,Yes,9/6/2018 0:00,1:19:00,Equipment/ Facility Failure,Crossarm,N.A.,N.A.,Unknown,,,
333,9/6/2018,2018,9,6,12:16:19 AM,0,16,39.090397,-120.946365,Vegetation,Rural,< 3 meters,Unknown,N.A. ,100020676,Unknown,12000,Conductor,Overhead,Yes,9/6/2018 0:00,16:19:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
334,9/9/2018,2018,9,9,12:04:25 AM,0,4,38.65336,-122.85384,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,Pole 13/1,None,60000,Conductor,Overhead,Yes,9/9/2018 0:00,4:25:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
335,9/10/2018,2018,9,10,12:07:05 AM,0,7,35.042274,-120.567346,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101924034,Unknown,12000,Conductor,Overhead,Yes,9/10/2018 0:00,7:05:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
336,9/10/2018,2018,9,10,12:20:37 AM,0,20,38.01883,-122.722462,Vegetation,Rural,100 - 299 Acres,Fire Agency,Unknown,102252760,Unknown,12000,Conductor,Overhead,Yes,9/10/2018 0:00,20:37:00,Unknown,N.A.,N.A.,N.A.,Unknown,,,
337,9/10/2018,2018,9,10,12:21:25 AM,0,21,37.09844,-120.25827,Building,Rural,Structure Only ,Unknown,N.A. ,101129394,Unknown,12000,Conductor,Overhead,Yes,9/10/2018 0:00,21:25:00,Equipment/ Facility Failure,Crossarm,N.A.,N.A.,Unknown, ,,
338,9/11/2018,2018,9,11,12:05:23 AM,0,5,37.37604,-119.63036,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,TROY CHEEK 209-966-3621,101023184,Unknown,12000,Conductor,Overhead,Yes,9/11/2018 0:00,5:23:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
339,9/11/2018,2018,9,11,12:11:19 AM,0,11,35.42132,-120.86274,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,101928875,Unknown,12000,Conductor,Overhead,Yes,9/11/2018 0:00,11:19:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
340,9/11/2018,2018,9,11,12:18:51 AM,0,18,38.39579629,-121.6381884,Vegetation,Rural,10 - 99 Acres,Unknown,N.A. ,101586871,AT&T,12000,Conductor,Overhead,Yes,9/11/2018 0:00,18:51:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
341,9/11/2018,2018,9,11,12:21:44 AM,0,21,34.8553,-119.4864,Vegetation,Rural,< 0.25 Acres,Fire Agency,Santa Barbara Co. FD,100165137,Unknown,21000,Conductor,Overhead,Yes,9/11/2018 0:00,21:44:00,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
342,9/12/2018,2018,9,12,12:19:38 AM,0,19,38.122838,-121.812505,Building,Rural,Structure Only ,Fire Agency,Solano FD,101566543,Unknown,21000,Conductor,Overhead,Yes,9/12/2018 0:00,19:38:00,Equipment/ Facility Failure,Transformer,N.A.,N.A.,Unknown,,,
343,9/13/2018,2018,9,13,12:09:02 AM,0,9,40.17464,-122.241215,Vegetation,Urban,< 0.25 Acres,Fire Agency,Red Bluff FD,101541885,Unknown,0 – 750,Conductor,Overhead,Yes,9/13/2018 0:00,9:02:00,Unknown,N.A.,N.A.,N.A.,Unknown,,,
344,9/14/2018,2018,9,14,12:09:06 AM,0,9,40.133568,-122.204902,Vegetation,Rural,< 3 meters,Unknown,N.A. ,101537662,Unknown,12000,Capacitor Bank,Overhead,Yes,9/14/2018 0:00,9:06:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
345,9/14/2018,2018,9,14,12:15:08 AM,0,15,35.327996,-120.698197,Vegetation,Rural,< 0.25 Acres,Fire Agency,Sean Hernandez Cell # 805 903 3423,103400199,Unknown,12000,Conductor,Overhead,Yes,9/14/2018 0:00,15:08:00,Equipment/ Facility Failure,Fuse,N.A.,N.A.,Unknown,,,
346,9/15/2018,2018,9,15,12:03:47 AM,0,3,35.4416633,-119.1613917,Vegetation,Rural,< 3 meters,Unknown,N.A. ,103920769,Unknown,21000,Conductor,Overhead,Yes,9/15/2018 0:00,3:47:00,Contact From Object,N.A.,Vehicle,Electric Facility,Human Error,third-party caused,,
347,9/15/2018,2018,9,15,12:09:57 AM,0,9,38.693796,-122.832012,Vegetation,Rural,< 3 meters,Customer,N.A. ,102034048,AT&T,0 – 750,Conductor,Overhead,Yes,9/15/2018 0:00,9:57:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
348,9/15/2018,2018,9,15,12:13:34 AM,0,13,37.2464217,-120.4375667,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101154147,None,0 – 750,Conductor,Overhead,Yes,9/15/2018 0:00,13:34:00,Unknown,N.A.,N.A.,N.A.,Unknown,,,
349,9/16/2018,2018,9,16,12:08:10 AM,0,8,37.995297,-122.283358,Vegetation,Urban,< 3 meters,Unknown,N.A. ,101425698,Unknown,12000,Conductor,Overhead,Yes,9/16/2018 0:00,8:10:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
350,9/16/2018,2018,9,16,12:08:26 AM,0,8,35.304598,-120.638911,Vegetation,Rural,10 - 99 Acres,Fire Agency,Unknown,Pole 4/23A,None,70000,Conductor,Overhead,Yes,9/16/2018 0:00,8:26:00,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gun-shot conductor,,
351,9/16/2018,2018,9,16,12:10:22 AM,0,10,39.462724,-123.783742,Vegetation,Rural,< 3 meters,Fire Agency,Unknown,102184303,AT&T,12000,Conductor,Overhead,Yes,9/16/2018 0:00,10:22:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
352,9/17/2018,2018,9,17,12:16:05 AM,0,16,36.81453829,-119.9795291,Vegetation,Rural,< 0.25 Acres,Fire Agency,Fresno FD,100664916,None,12000,Conductor,Overhead,Yes,9/17/2018 0:00,16:05:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
353,9/19/2018,2018,9,19,12:06:04 AM,0,6,37.531538,-120.328421,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,Pole 13/4,None,70000,Conductor,Overhead,Yes,9/19/2018 0:00,6:04:00,Contact From Object,N.A.,Other,Electric Facility,Unknown,guano,,
354,9/21/2018,2018,9,21,12:11:26 AM,0,11,37.744839,-121.513559,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,102064462,AT&T,12000,Conductor,Overhead,Yes,9/21/2018 0:00,11:26:00,Contact From Object,N.A.,Vehicle,Electric Facility,Human Error,third-party caused,,
355,9/21/2018,2018,9,21,12:21:10 AM,0,21,39.02733,-122.66269,Vegetation,Rural,< 3 meters,Customer,N.A. ,102147414,Unknown,12000,Conductor,Overhead,Yes,9/21/2018 0:00,21:10:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
356,9/21/2018,2018,9,21,12:23:02 AM,0,23,38.64276,-122.745328,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,102218862,Unknown,12000,Conductor,Overhead,Yes,9/21/2018 0:00,23:02:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
357,9/22/2018,2018,9,22,12:17:56 AM,0,17,37.0126967,-120.8458567,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101198814,None,12000,Fuse,Overhead,Yes,9/22/2018 0:00,17:56:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
358,9/23/2018,2018,9,23,12:03:18 AM,0,3,38.416,-121.73033,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,101587125,AT&T,12000,Conductor,Overhead,Yes,9/23/2018 0:00,3:18:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
359,9/23/2018,2018,9,23,12:15:57 AM,0,15,37.33503253,-121.7678711,Vegetation,Urban,10 - 99 Acres,Fire Agency,San Jose FD,100576722,AT&T,21000,Conductor,Overhead,Yes,9/23/2018 0:00,15:57:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
360,9/24/2018,2018,9,24,12:00:35 AM,0,0,39.815236,-121.643764,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,Pole 3/42B,None,60000,Conductor,Overhead,Yes,9/24/2018 0:00,0:35:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
361,9/24/2018,2018,9,24,12:12:07 AM,0,12,37.59527,-122.01753,Vegetation,Urban,< 0.25 Acres,Unknown,N.A. ,103505364,Unknown,12000,Conductor,Overhead,Yes,9/24/2018 0:00,12:07:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
362,9/24/2018,2018,9,24,12:17:06 AM,0,17,37.29154,-121.9357,Vegetation,Urban,< 3 meters,Unknown,N.A. ,100521762,Unknown,12000,Conductor,Overhead,Yes,9/24/2018 0:00,17:06:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
363,9/27/2018,2018,9,27,12:03:40 AM,0,3,37.547328,-120.325515,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,Twr 12/2,None,70000,Conductor,Overhead,Yes,9/27/2018 0:00,3:40:00,Contact From Object,N.A.,Other,Electric Facility,Unknown,guano,,
364,9/27/2018,2018,9,27,12:12:43 AM,0,12,38.51481,-122.446259,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,Twr 000/010,None,60000,Conductor,Overhead,Yes,9/27/2018 0:00,12:43:00,Contact From Object,N.A.,Other,Electric Facility,Human Error,helicopter,,
365,9/27/2018,2018,9,27,12:15:25 AM,0,15,36.500776,-119.291288,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,100779012,Unknown,0 – 750,Conductor,Overhead,Yes,9/27/2018 0:00,15:25:00,Contact From Object,N.A.,Other,Pole,Human Error,third-party caused,,
366,9/27/2018,2018,9,27,12:17:19 AM,0,17,36.5497767,-120.3893267,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,103921482,Verizon,12000,Conductor,Overhead,Yes,9/27/2018 0:00,17:19:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
367,9/28/2018,2018,9,28,12:04:31 AM,0,4,35.2307,-119.09219,Vegetation,Rural,< 3 meters,Unknown,N.A. ,100162524,Unknown,12000,Conductor,Overhead,Yes,9/28/2018 0:00,4:31:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
368,9/28/2018,2018,9,28,12:09:55 AM,0,9,37.05639,-120.800832,Vegetation,Rural,< 3 meters,Unknown,N.A. ,Pole 23/8,None,70000,Conductor,Overhead,Yes,9/28/2018 0:00,9:55:00,Contact From Object,N.A.,Vehicle,Electric Facility,Human Error,third-party caused,,
369,9/29/2018,2018,9,29,12:13:11 AM,0,13,40.906111,-124.0625,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,100973832,Unknown,12000,Conductor,Overhead,Yes,9/29/2018 0:00,13:11:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
370,9/29/2018,2018,9,29,12:16:16 AM,0,16,41.021948,-123.655,Vegetation,Rural,< 0.25 Acres,Fire Agency,Hoopa Fire Dept,100962165,Unknown,12000,Conductor,Overhead,Yes,9/29/2018 0:00,16:16:00,Contact From Object,N.A.,Vegetation,Electric Facility,Human Error,third-party caused,,
371,9/30/2018,2018,9,30,12:14:40 AM,0,14,39.9301,-122.2491,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Unknown,101499723,AT&T,12000,Conductor,Overhead,Yes,9/30/2018 0:00,14:40:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
372,10/1/2018,2018,10,1,12:15:10 AM,0,15,36.820035,-121.686858,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,103839895,AT&T,12000,Conductor,Overhead,Yes,10/1/2018 0:00,15:10:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
373,10/3/2018,2018,10,3,12:16:16 AM,0,16,38.930555,-121.1825,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,100069555,None,12000,Conductor,Overhead,Yes,10/3/2018 0:00,16:16:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
374,10/6/2018,2018,10,6,12:14:56 AM,0,14,39.928456,-122.225528,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Red Bluff FD,101499494,Unknown,12000,Conductor,Overhead,Yes,10/6/2018 0:00,14:56:00,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,third-party caused,,
375,10/6/2018,2018,10,6,12:17:29 AM,0,17,37.3281,-120.52876,Vegetation,Urban,< 3 meters,Unknown,N.A. ,101160081,Unknown,12000,Conductor,Overhead,Yes,10/6/2018 0:00,17:29:00,Contact From Object,N.A.,Balloons,Electric Facility,Human Error,third-party caused,,
376,10/7/2018,2018,10,7,12:01:44 AM,0,1,37.177957,-122.02666,Vegetation,Rural,< 0.25 Acres,Fire Agency,Mike Mathiesen 408-472-1613 Incident # SCU7096,100518363,Unknown,12000,Conductor,Overhead,Yes,10/7/2018 0:00,1:44:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
377,10/7/2018,2018,10,7,12:08:45 AM,0,8,41.056932,-124.102352,Vegetation,Rural,< 3 meters,Unknown,N.A. ,100977448,None,12000,Conductor,Overhead,Yes,10/7/2018 0:00,8:45:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
378,10/7/2018,2018,10,7,12:08:46 AM,0,8,38.358054,-121.739347,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101570462,Unknown,12000,Conductor,Overhead,Yes,10/7/2018 0:00,8:46:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
379,10/7/2018,2018,10,7,12:17:48 AM,0,17,37.682869,-122.111392,Vegetation,Urban,< 3 meters,Unknown,N.A. ,100910270,AT&T,0 – 750,Conductor,Overhead,Yes,10/7/2018 0:00,17:48:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown, ,,
380,10/8/2018,2018,10,8,12:11:03 AM,0,11,38.26209,-122.7881,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAL FIRE,101987186,AT&T,12000,Conductor,Overhead,No,N.A.,N.A.,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
381,10/10/2018,2018,10,10,12:13:24 AM,0,13,38.535706,-121.554112,Vegetation,Urban,< 0.25 Acres,Unknown,N.A. ,101585188,Unknown,12000,Conductor,Overhead,Yes,10/10/2018 0:00,13:24:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
382,10/11/2018,2018,10,11,12:10:40 AM,0,10,39.362139,-121.85482,Vegetation,Rural,< 3 meters,Unknown,N.A. ,103381647,Unknown,12000,Conductor,Overhead,Yes,10/11/2018 0:00,10:40:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown, ,,
383,10/11/2018,2018,10,11,12:12:00 AM,0,12,38.692394,-121.773961,Vegetation,Rural,< 3 meters,Fire Agency,Woodland FD  ,101625618,Yes,0 – 750,Conductor,Overhead,Yes,10/11/2018 0:00,12:00:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
384,10/11/2018,2018,10,11,12:22:39 AM,0,22,36.989713,-121.976723,Vegetation,Urban,< 3 meters,Fire Agency,Unknown,101684569,AT&T,21000,Conductor,Overhead,Yes,10/11/2018 0:00,22:39:00,Unknown,N.A.,N.A.,N.A.,Unknown, ,,
385,10/14/2018,2018,10,14,12:11:40 AM,0,11,40.35977079,-122.4388456,Vegetation,Rural,< 0.25 Acres,Fire Agency,TOM STROING 530-200-5113,101506416,AT&T,12000,Conductor,Overhead,Yes,10/14/2018 0:00,11:40:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
386,10/14/2018,2018,10,14,12:19:39 AM,0,19,38.445952,-120.514663,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,IC- Dillon Gissell- 209-295-7735,103384485,Unknown,12000,Conductor,Overhead,Yes,10/14/2018 0:00,19:39:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
387,10/14/2018,2018,10,14,12:20:08 AM,0,20,38.89345034,-120.8497437,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,103674516,Unknown,21000,Conductor,Overhead,Yes,10/14/2018 0:00,20:08:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
388,10/15/2018,2018,10,15,12:03:23 AM,0,3,38.289724,-120.580334,Vegetation,Rural,10 - 99 Acres,Fire Agency,CAL FIRE,103378003,Unknown,0 – 750,Conductor,Overhead,Yes,10/15/2018 0:00,3:23:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
389,10/16/2018,2018,10,16,12:10:44 AM,0,10,40.50968,-124.162393,Vegetation,Rural,< 3 meters,Fire Agency,CAL FIRE,101004106,Unknown,12000,Conductor,Overhead,Yes,10/16/2018 0:00,10:44:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
390,10/16/2018,2018,10,16,12:16:30 AM,0,16,38.7754256,-122.8975855,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,MARK GRADEK  (707) 889-4303,101962692,AT&T,12000,Conductor,Overhead,Yes,10/16/2018 0:00,16:30:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
391,10/17/2018,2018,10,17,12:17:41 AM,0,17,38.03114949,-121.933433,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,100450321,Unknown,21000,Conductor,Overhead,Yes,10/17/2018 0:00,17:41:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
392,10/19/2018,2018,10,19,12:15:45 AM,0,15,35.039465,-120.476291,Vegetation,Urban,< 3 meters,Unknown,N.A. ,101893816,AT&T,0 – 750,Conductor,Overhead,Yes,10/19/2018 0:00,15:45:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
393,10/20/2018,2018,10,20,12:08:01 AM,0,8,35.007667,-120.493768,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101893623,Unknown,12000,Conductor,Overhead,Yes,10/20/2018 0:00,8:01:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown, ,,
394,10/20/2018,2018,10,20,12:14:31 AM,0,14,40.521797,-124.113743,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,Str. 003/000,None,60000,Conductor,Overhead,Yes,10/20/2018 0:00,14:31:00,Equipment/ Facility Failure,Other,N.A.,N.A.,Unknown,,,
395,10/21/2018,2018,10,21,12:00:32 AM,0,0,35.503484,-120.602521,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101886776,Unknown,21000,Conductor,Overhead,Yes,10/21/2018 0:00,0:32:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
396,10/24/2018,2018,10,24,12:07:08 AM,0,7,37.9475067,-120.26713,Vegetation,Rural,< 0.25 Acres,Fire Agency,SCOTT PITTMAN  209-768-8182  TCU INCIDENT# 012528,101047865,Unknown,17000,Conductor,Overhead,Yes,10/24/2018 0:00,7:08:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
397,10/24/2018,2018,10,24,12:14:18 AM,0,14,36.726478,-119.10859,Vegetation,Rural,10 - 99 Acres,Fire Agency,CHRIS CHRISTOPHERSON  (559)493-4320 I.C #18CAFKUO15649,100691946,None,12000,Conductor,Overhead,Yes,10/24/2018 0:00,14:18:00,Vandalism/Theft,N.A.,N.A.,N.A.,Human Error,gun-shot conductor,,
398,10/25/2018,2018,10,25,12:18:47 AM,0,18,35.55662,-118.81679,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,GREG BLACK (661)391-7000,100203660,None,0 – 750,Conductor,Overhead,Yes,10/25/2018 0:00,18:47:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
399,10/26/2018,2018,10,26,12:02:11 AM,0,2,37.755301,-122.434493,Vegetation,Urban,< 3 meters,Unknown,N.A. ,101838487,AT&T,0 – 750,Conductor,Overhead,Yes,10/26/2018 0:00,2:11:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
400,10/26/2018,2018,10,26,12:20:55 AM,0,20,40.152789,-122.363395,Vegetation,Rural,< 0.25 Acres,Fire Agency,CAPT. ROB WAELTY  530-527-6113,101553579,Unknown,12000,Conductor,Overhead,Yes,10/26/2018 0:00,20:55:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
401,10/28/2018,2018,10,28,12:08:50 AM,0,8,36.379187,-121.845438,Vegetation,Rural,< 0.25 Acres,Fire Agency,TONY   (831) 625-6415,101672342,Unknown,12000,Conductor,Overhead,Yes,10/28/2018 0:00,8:50:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
402,10/29/2018,2018,10,29,12:19:09 AM,0,19,39.46452375,-122.2487482,Vegetation,Rural,< 0.25 Acres,Fire Agency,Unknown,100343112,None,21000,Conductor,Overhead,Yes,10/29/2018 0:00,19:09:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
403,10/30/2018,2018,10,30,12:15:40 AM,0,15,37.177896,-120.630875,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101185288,Unknown,12000,Conductor,Overhead,Yes,10/30/2018 0:00,15:40:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
404,10/31/2018,2018,10,31,12:12:50 AM,0,12,37.334756,-121.936989,Vegetation,Urban,< 3 meters,Fire Agency,San Jose FD,103780642,AT&T,12000,Capacitor Bank,Overhead,Yes,10/31/2018 0:00,12:50:00,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,,,
405,11/1/2018,2018,11,1,12:20:45 AM,0,20,38.372,-123.0507,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,103852431,AT&T,12000,Conductor,Overhead,Yes,11/1/2018 0:00,20:45:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
406,11/7/2018,2018,11,7,12:15:49 AM,0,15,37.0003467,-121.9801917,Vegetation,Urban,< 0.25 Acres,Unknown,N.A. ,101684527,Unknown,21000,Capacitor Bank,Overhead,Yes,11/7/2018 0:00,15:49:00,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,,,
407,11/8/2018,2018,11,8,12:11:41 AM,0,11,34.864898,-120.34016,Vegetation,Rural,10 - 99 Acres,Unknown,N.A. ,101862240,Verizon,12000,Conductor,Overhead,Yes,11/8/2018 0:00,11:41:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
408,11/8/2018,2018,11,8,12:13:19 AM,0,13,38.788413,-120.152883,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,101407590,AT&T,21000,Conductor,Overhead,Yes,11/8/2018 0:00,13:19:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
409,11/8/2018,2018,11,8,12:21:30 AM,0,21,36.7363633,-119.4988483,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,103818023,Unknown,12000,Conductor,Overhead,Yes,11/8/2018 0:00,21:30:00,Equipment/ Facility Failure,Splice/Clamp/Connector,N.A.,N.A.,Unknown,,,
410,11/9/2018,2018,11,9,12:04:49 AM,0,4,39.823439,-121.838157,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,100402367,AT&T,12000,Conductor,Overhead,Yes,11/9/2018 0:00,4:49:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
411,11/9/2018,2018,11,9,12:08:59 AM,0,8,37.280945,-122.121438,Vegetation,Rural,.26 - 9.99 Acres,Unknown,N.A. ,100546562,AT&T,12000,Conductor,Overhead,Yes,11/9/2018 0:00,8:59:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
412,11/9/2018,2018,11,9,12:15:34 AM,0,15,35.05121,-118.81118,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,Unknown,103930710,None,12000,Conductor,Overhead,Yes,11/9/2018 0:00,15:34:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
413,11/10/2018,2018,11,10,12:13:31 AM,0,13,37.046727,-121.985325,Vegetation,Rural,.26 - 9.99 Acres,Fire Agency,CAL FIRE,101671641,Unknown,21000,Conductor,Overhead,Yes,11/10/2018 0:00,13:31:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
414,11/11/2018,2018,11,11,12:04:18 AM,0,4,38.434079,-122.552204,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,102032588,Unknown,0 – 750,Conductor,Overhead,Yes,11/11/2018 0:00,4:18:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
415,11/11/2018,2018,11,11,12:10:40 AM,0,10,37.0984217,-120.74163,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,103934503,Unknown,12000,Conductor,Overhead,Yes,11/11/2018 0:00,10:40:00,Contact From Object,N.A.,Vehicle,Pole,Human Error,third-party caused,,
416,11/11/2018,2018,11,11,12:13:06 AM,0,13,37.3202,-122.002336,Vegetation,Urban,< 0.25 Acres,Unknown,N.A. ,103927631,AT&T,12000,Capacitor Bank,Overhead,Yes,11/11/2018 0:00,13:06:00,Equipment/ Facility Failure,Capacitor Bank,N.A.,N.A.,Unknown,,,
417,11/12/2018,2018,11,12,12:05:17 AM,0,5,38.48516999,-122.804649,Vegetation,Rural,< 3 meters,Unknown,N.A. ,102027067,Unknown,12000,Conductor,Overhead,Yes,11/12/2018 0:00,5:17:00,Contact From Object,N.A.,Vegetation,Electric Facility,Unknown,,,
418,11/12/2018,2018,11,12,12:14:39 AM,0,14,36.99296,-120.03718,Vegetation,Rural,< 3 meters,Unknown,N.A. ,101015260,AT&T,12000,Conductor,Overhead,Yes,11/12/2018 0:00,14:39:00,Contact From Object,N.A.,Animal,Electric Facility,Unknown,,,
419,11/13/2018,2018,11,13,12:11:34 AM,0,11,34.9942017,-118.992385,Vegetation,Rural,< 0.25 Acres,Unknown,N.A. ,100195031,None,0 – 750,Conductor,Overhead,Yes,11/13/2018 0:00,11:34:00,Equipment/ Facility Failure,Conductor,N.A.,N.A.,Unknown,,,
